a2e60f4e6241bbc9395b17facc441f04113a6491	093e2ecd16f42e470d6050cce09cbc0c393d8620
f631b08c950491cde54108db972e320ff77905c2	39da49bdb9ffc1304ffd75619c8a1586f490a875
3fa7d67a29b760747267385ab71a121b804b18da	2fdc87667633742c49d62e15cf5dd7d8b48906ea
4f22ca260cf9d2c5fe7f71c74b5cc5af914128ae	5a9250dfdd48a328c85e0fef8ebe6f202da1288e
f2e41a74a077384d4da8045a11708b1ad7435b8d	e1340bc875b05532b521ce064712661f63a44625
05c1daaf9956a7dd2afa1254b298b766969f68ab	5d175c994ae6db5f660090c44bf2597737dedbda
d1e1a149c99b46e76d56d0debac9d5c502c4dbb4	f9a0537fdcf033c171efdaf40b7c215d67df47b1
9d4549246580cf7cb4443d7254bea73bad618739	812ff275781738f6bc69c1e2771b9dc97a6f495a
09e04a7ad73b683d6edd94f16ff63bfb449a5345	150e5e4931d2d94b27ee57aeb7354f0ee567cf4b
46fa5a74cc108a24fb43d607341c25c8978b70ea	b67abff54f8827b1bf524a4cf72243ca02674a9c
4edb2772e9676857a20448d0fe425a05761c9ab9	8882eb485718a7dea34b7634b4aad3f5d02cc79e
e6085cd16a14e1e495f3ca4f6033a9181c5ca04b	ab731f6f23a8cdaaa65c81837ff915bd4399b0cc
52d322bda9bbf40248c5bd495660b6ef85da18b1	a62f5a016c20dd2dcda341acb54378839c350f4c
07da81faefd7c550971f35f12986d8619f77511c	39d1e48cfe709c3a80a962ad0895685a2c6144a4
4ad9770e4333f34c92397c09305a2cba0414289d	0cb1b1611798a263d88e9dd1cfefb145ec731cb3
902b35a35dd0b39b738c3c30c382a4b9ac942372	abe9af81579a382083233dbcd3edbe193831bc64
5ec84533d2aba62cf8e530fc37f84d966d0742d5	f8933eb9cc9736d10ea55babcd9e17953fc8f15f
a8cd87a27d6cddde2d557a1c4c9f0bdd12f8548a	c15634fc1c769789d25597d4cc9cc48f81e963e1
db4f490ed33992ac1b983ea2a1e8915ca8f45372	7d266c064ca4b9ad24d61ba39b77ffdbcffddbda
c25d1bd4787c4fff55902f85a54d015a90e18140	5e1560e13c182bed35bb46cb633e41ec033c5e2c
afc451cc8d0a5e23b35201cedb86c38a29e12c57	b524f61ec52ddf8608c80b961c94bacb83c4dd14
d9b001298a5b8b38756f91d8490f8c248b96c7a6	1cea5410e0ea6d987d81ea8b43266064b625e4bb
f11e949e96e3cecd66d945a9831943ca91fb0e8d	f9d97d7606d5011dfecdd69d24d35be2d4cddc4c
c77d89ed1e3f6c1619890a55c287df85a7b4d217	d88648185e2d7b554685f43ec548875eeedd8b16
dc4c5c39cfbe9911b63cb9757d01ca3de096f696	4aa99995ae1425b864cdf3b8baee0a3382ef2f9f
f63c079f08af750b46d530b26a9e0fc2584de1ee	67290703ae69643b32b6670fe25838b499d57774
292252eafbb059150f00bd3e3f41ed365a0eabe2	d02f456b8317abfe581475820772c382b5d18d13
c25d673c0b1d1b4e785b232e2d5b02a35d9f1dca	1c0194108bffa566ee2453279278f873ef983579
c11bbc77a9a9a84debbcc8620ce843340d36a357	42cd0c2adf10b3ff25169991804152754e2a6885
48cee2779352bdee43d06370e35b2d4baa35789d	6e17c2bf0e02ff6572f17a7a941c96ccad401b48
